Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Reset,Chrome 120.0.0.0,,,01-01-2024 20:17:11,01-01-2024 20:18:56,1m - 45.401s,PASSED
,,,,,,,
Test Cases/Profile,Chrome 120.0.0.0,,,01-01-2024 20:17:11,01-01-2024 20:18:56,1m - 45.052s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,01-01-2024 20:17:12,01-01-2024 20:17:14,2.320s,PASSED
"navigateToUrl(""https://www.netflix.com/id/login"")",Chrome 120.0.0.0,,,01-01-2024 20:17:14,01-01-2024 20:17:16,2.079s,PASSED
"click(findTestObject(""Object Repository/Login/1 email""))",Chrome 120.0.0.0,,,01-01-2024 20:17:16,01-01-2024 20:17:18,1.782s,PASSED
"setText(findTestObject(""Object Repository/Login/2 user id""), email)",Chrome 120.0.0.0,,,01-01-2024 20:17:18,01-01-2024 20:17:19,0.797s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login/3 password""), ""tcoL0gTvL8A="")",Chrome 120.0.0.0,,,01-01-2024 20:17:19,01-01-2024 20:17:19,0.614s,PASSED
"click(findTestObject(""Object Repository/Login/4 sign in""))",Chrome 120.0.0.0,,,01-01-2024 20:17:19,01-01-2024 20:17:20,0.390s,PASSED
delay(5),Chrome 120.0.0.0,,,01-01-2024 20:17:20,01-01-2024 20:17:25,5.061s,PASSED
"navigateToUrl(""https://www.netflix.com/profiles/manage"")",Chrome 120.0.0.0,,,01-01-2024 20:17:25,01-01-2024 20:17:26,1.212s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 20:17:26,01-01-2024 20:17:27,0.773s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 20:17:27,01-01-2024 20:17:28,1.158s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 20:17:28,01-01-2024 20:17:29,0.576s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 20:17:29,01-01-2024 20:17:29,0.906s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 20:17:29,01-01-2024 20:17:31,1.133s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 20:17:31,01-01-2024 20:17:31,0.483s,PASSED
