Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Reset,Chrome 120.0.0.0,,,01-01-2024 20:02:22,01-01-2024 20:03:24,1m - 1.796s,FAILED
,,,,,,,
Test Cases/Profile,Chrome 120.0.0.0,,,01-01-2024 20:02:22,01-01-2024 20:03:24,1m - 1.479s,FAILED
"openBrowser("""")",Chrome 120.0.0.0,,,01-01-2024 20:02:23,01-01-2024 20:02:25,2.143s,PASSED
"navigateToUrl(""https://www.netflix.com/id/login"")",Chrome 120.0.0.0,,,01-01-2024 20:02:25,01-01-2024 20:02:28,3.185s,PASSED
"click(findTestObject(""Object Repository/Login/1 email""))",Chrome 120.0.0.0,,,01-01-2024 20:02:28,01-01-2024 20:02:29,0.510s,PASSED
"setText(findTestObject(""Object Repository/Login/2 user id""), email)",Chrome 120.0.0.0,,,01-01-2024 20:02:29,01-01-2024 20:02:30,0.766s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login/3 password""), ""tcoL0gTvL8A="")",Chrome 120.0.0.0,,,01-01-2024 20:02:30,01-01-2024 20:02:30,0.580s,PASSED
"click(findTestObject(""Object Repository/Login/4 sign in""))",Chrome 120.0.0.0,,,01-01-2024 20:02:30,01-01-2024 20:02:31,0.383s,PASSED
delay(5),Chrome 120.0.0.0,,,01-01-2024 20:02:31,01-01-2024 20:02:36,5.048s,PASSED
"navigateToUrl(""https://www.netflix.com/profiles/manage"")",Chrome 120.0.0.0,,,01-01-2024 20:02:36,01-01-2024 20:02:37,1.253s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 20:02:37,01-01-2024 20:02:38,1.434s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 20:02:38,01-01-2024 20:02:40,1.195s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 20:02:40,01-01-2024 20:02:40,0.564s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 20:02:40,01-01-2024 20:02:41,1.129s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 20:02:41,01-01-2024 20:02:42,1.239s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 20:02:42,01-01-2024 20:02:43,0.553s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 20:02:43,01-01-2024 20:02:44,1.142s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 20:02:44,01-01-2024 20:02:45,1.133s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 20:02:45,01-01-2024 20:02:46,0.581s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 20:02:46,01-01-2024 20:02:47,1.352s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 20:02:47,01-01-2024 20:02:48,1.239s,PASSED
