Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Reset,Chrome 120.0.0.0,,,01-01-2024 20:08:28,01-01-2024 20:09:32,1m - 4.237s,FAILED
,,,,,,,
Test Cases/Profile,Chrome 120.0.0.0,,,01-01-2024 20:08:28,01-01-2024 20:09:32,1m - 3.909s,FAILED
"openBrowser("""")",Chrome 120.0.0.0,,,01-01-2024 20:08:29,01-01-2024 20:08:31,2.318s,PASSED
"navigateToUrl(""https://www.netflix.com/id/login"")",Chrome 120.0.0.0,,,01-01-2024 20:08:31,01-01-2024 20:08:34,3.308s,PASSED
"click(findTestObject(""Object Repository/Login/1 email""))",Chrome 120.0.0.0,,,01-01-2024 20:08:34,01-01-2024 20:08:35,0.539s,PASSED
"setText(findTestObject(""Object Repository/Login/2 user id""), email)",Chrome 120.0.0.0,,,01-01-2024 20:08:35,01-01-2024 20:08:36,0.814s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login/3 password""), ""tcoL0gTvL8A="")",Chrome 120.0.0.0,,,01-01-2024 20:08:36,01-01-2024 20:08:36,0.665s,PASSED
"click(findTestObject(""Object Repository/Login/4 sign in""))",Chrome 120.0.0.0,,,01-01-2024 20:08:36,01-01-2024 20:08:37,0.386s,PASSED
delay(5),Chrome 120.0.0.0,,,01-01-2024 20:08:37,01-01-2024 20:08:42,5.057s,PASSED
"navigateToUrl(""https://www.netflix.com/profiles/manage"")",Chrome 120.0.0.0,,,01-01-2024 20:08:42,01-01-2024 20:08:44,1.916s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 20:08:44,01-01-2024 20:08:44,0.790s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 20:08:44,01-01-2024 20:08:46,1.196s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 20:08:46,01-01-2024 20:08:46,0.477s,PASSED
