Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Reset,Chrome 120.0.0.0,,,01-01-2024 22:20:21,01-01-2024 22:25:50,5m - 29.423s,PASSED
,,,,,,,
Test Cases/Profile,Chrome 120.0.0.0,,,01-01-2024 22:20:21,01-01-2024 22:22:15,1m - 53.213s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,01-01-2024 22:20:22,01-01-2024 22:20:25,2.481s,PASSED
"navigateToUrl(""https://www.netflix.com/id/login"")",Chrome 120.0.0.0,,,01-01-2024 22:20:25,01-01-2024 22:20:29,4.394s,PASSED
"click(findTestObject(""Object Repository/Login/1 email""))",Chrome 120.0.0.0,,,01-01-2024 22:20:29,01-01-2024 22:20:30,0.533s,PASSED
"setText(findTestObject(""Object Repository/Login/2 user id""), email)",Chrome 120.0.0.0,,,01-01-2024 22:20:30,01-01-2024 22:20:31,0.824s,PASSED
"setText(findTestObject(""Object Repository/Login/3 password""), password)",Chrome 120.0.0.0,,,01-01-2024 22:20:31,01-01-2024 22:20:32,0.932s,PASSED
"click(findTestObject(""Object Repository/Login/4 sign in""))",Chrome 120.0.0.0,,,01-01-2024 22:20:32,01-01-2024 22:20:32,0.397s,PASSED
delay(2),Chrome 120.0.0.0,,,01-01-2024 22:20:32,01-01-2024 22:20:34,2.067s,PASSED
"navigateToUrl(""https://www.netflix.com/profiles/manage"")",Chrome 120.0.0.0,,,01-01-2024 22:20:34,01-01-2024 22:20:37,2.798s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 22:20:37,01-01-2024 22:20:38,0.713s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 22:20:38,01-01-2024 22:20:39,1.147s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 22:20:39,01-01-2024 22:20:39,0.771s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 22:20:39,01-01-2024 22:20:40,0.904s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 22:20:40,01-01-2024 22:20:42,1.238s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 22:20:42,01-01-2024 22:20:42,0.577s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 22:20:42,01-01-2024 22:20:43,0.924s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 22:20:43,01-01-2024 22:20:44,1.178s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 22:20:44,01-01-2024 22:20:45,0.717s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 22:20:45,01-01-2024 22:20:47,1.572s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 22:20:47,01-01-2024 22:20:48,1.175s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 22:20:48,01-01-2024 22:20:48,0.570s,PASSED
"navigateToUrl(""https://www.netflix.com/profiles/manage"", OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 22:20:48,01-01-2024 22:20:50,1.331s,PASSED
"click(findTestObject(""Profile/profile edit name 1""))",Chrome 120.0.0.0,,,01-01-2024 22:20:50,01-01-2024 22:20:50,0.665s,PASSED
"clearText(findTestObject(""Profile/profile edit name text""))",Chrome 120.0.0.0,,,01-01-2024 22:20:50,01-01-2024 22:20:51,1.149s,PASSED
"setText(findTestObject(""Profile/profile edit name text""), ""PROFILE 1"")",Chrome 120.0.0.0,,,01-01-2024 22:20:51,01-01-2024 22:20:52,0.780s,PASSED
"click(findTestObject(""Profile/language change""))",Chrome 120.0.0.0,,,01-01-2024 22:20:52,01-01-2024 22:20:53,0.579s,PASSED
"click(findTestObject(""Profile/language indonesia""))",Chrome 120.0.0.0,,,01-01-2024 22:20:53,01-01-2024 22:20:53,0.462s,PASSED
"click(findTestObject(""Profile/profile edit name save""))",Chrome 120.0.0.0,,,01-01-2024 22:20:53,01-01-2024 22:20:54,0.481s,PASSED
"click(findTestObject(""Profile/profile add 2""))",Chrome 120.0.0.0,,,01-01-2024 22:20:54,01-01-2024 22:20:56,2.706s,PASSED
"setText(findTestObject(""Profile/profile input name""), ""PROFILE 2"")",Chrome 120.0.0.0,,,01-01-2024 22:20:56,01-01-2024 22:20:58,1.586s,PASSED
"click(findTestObject(""Profile/profile input name continue""))",Chrome 120.0.0.0,,,01-01-2024 22:20:58,01-01-2024 22:20:58,0.363s,PASSED
"click(findTestObject(""Profile/profile add 3""))",Chrome 120.0.0.0,,,01-01-2024 22:20:58,01-01-2024 22:21:00,1.132s,PASSED
"setText(findTestObject(""Profile/profile input name""), ""PROFILE 3"")",Chrome 120.0.0.0,,,01-01-2024 22:21:00,01-01-2024 22:21:01,1.605s,PASSED
"click(findTestObject(""Profile/profile input name continue""))",Chrome 120.0.0.0,,,01-01-2024 22:21:01,01-01-2024 22:21:02,0.402s,PASSED
"click(findTestObject(""Profile/profile add 4""))",Chrome 120.0.0.0,,,01-01-2024 22:21:02,01-01-2024 22:21:03,1.257s,PASSED
"setText(findTestObject(""Profile/profile input name""), ""PROFILE 4"")",Chrome 120.0.0.0,,,01-01-2024 22:21:03,01-01-2024 22:21:04,1.529s,PASSED
"click(findTestObject(""Profile/profile input name continue""))",Chrome 120.0.0.0,,,01-01-2024 22:21:04,01-01-2024 22:21:05,0.326s,PASSED
"click(findTestObject(""Profile/profile add 5""))",Chrome 120.0.0.0,,,01-01-2024 22:21:05,01-01-2024 22:21:06,1.372s,PASSED
