Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Reset,Chrome 120.0.0.0,,,01-01-2024 23:11:10,01-01-2024 23:13:31,2m - 21.161s,PASSED
,,,,,,,
Test Cases/Profile,Chrome 120.0.0.0,,,01-01-2024 23:11:11,01-01-2024 23:13:31,2m - 20.731s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,01-01-2024 23:11:12,01-01-2024 23:11:14,2.662s,PASSED
"navigateToUrl(""https://www.netflix.com/id/login"")",Chrome 120.0.0.0,,,01-01-2024 23:11:14,01-01-2024 23:11:16,1.966s,PASSED
"click(findTestObject(""Object Repository/Login/1 email""))",Chrome 120.0.0.0,,,01-01-2024 23:11:16,01-01-2024 23:11:18,1.971s,PASSED
"setText(findTestObject(""Object Repository/Login/2 user id""), email)",Chrome 120.0.0.0,,,01-01-2024 23:11:18,01-01-2024 23:11:19,0.792s,PASSED
"setText(findTestObject(""Object Repository/Login/3 password""), password)",Chrome 120.0.0.0,,,01-01-2024 23:11:19,01-01-2024 23:11:20,0.857s,PASSED
"click(findTestObject(""Object Repository/Login/4 sign in""))",Chrome 120.0.0.0,,,01-01-2024 23:11:20,01-01-2024 23:11:20,0.401s,PASSED
delay(2),Chrome 120.0.0.0,,,01-01-2024 23:11:20,01-01-2024 23:11:22,2.059s,PASSED
"navigateToUrl(""https://www.netflix.com/profiles/manage"")",Chrome 120.0.0.0,,,01-01-2024 23:11:22,01-01-2024 23:11:26,4.184s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 23:11:26,01-01-2024 23:11:30,3.382s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 23:11:30,01-01-2024 23:11:33,3.226s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 23:11:33,01-01-2024 23:11:36,3.252s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 23:11:36,01-01-2024 23:11:40,3.363s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 23:11:40,01-01-2024 23:11:43,3.255s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 23:11:43,01-01-2024 23:11:46,3.306s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 23:11:46,01-01-2024 23:11:50,3.356s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 23:11:50,01-01-2024 23:11:53,3.250s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 23:11:53,01-01-2024 23:11:56,3.317s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 23:11:56,01-01-2024 23:11:59,3.242s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 23:11:59,01-01-2024 23:12:03,3.350s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 23:12:03,01-01-2024 23:12:06,3.326s,PASSED
"navigateToUrl(""https://www.netflix.com/profiles/manage"", OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 23:12:06,01-01-2024 23:12:07,1.338s,PASSED
"click(findTestObject(""Profile/profile edit name 1""))",Chrome 120.0.0.0,,,01-01-2024 23:12:07,01-01-2024 23:12:09,1.489s,PASSED
"clearText(findTestObject(""Profile/profile edit name text""))",Chrome 120.0.0.0,,,01-01-2024 23:12:09,01-01-2024 23:12:10,1.172s,PASSED
"setText(findTestObject(""Profile/profile edit name text""), ""PROFILE 1"")",Chrome 120.0.0.0,,,01-01-2024 23:12:10,01-01-2024 23:12:11,1.331s,PASSED
"click(findTestObject(""Profile/language change""))",Chrome 120.0.0.0,,,01-01-2024 23:12:11,01-01-2024 23:12:12,0.507s,PASSED
"click(findTestObject(""Profile/language indonesia""))",Chrome 120.0.0.0,,,01-01-2024 23:12:12,01-01-2024 23:12:12,0.576s,PASSED
"click(findTestObject(""Profile/profile edit name save""))",Chrome 120.0.0.0,,,01-01-2024 23:12:12,01-01-2024 23:12:13,0.573s,PASSED
"click(findTestObject(""Profile/profile add 2""))",Chrome 120.0.0.0,,,01-01-2024 23:12:13,01-01-2024 23:12:14,1.416s,PASSED
"setText(findTestObject(""Profile/profile input name""), ""PROFILE 2"")",Chrome 120.0.0.0,,,01-01-2024 23:12:14,01-01-2024 23:12:16,1.475s,PASSED
"click(findTestObject(""Profile/profile input name continue""))",Chrome 120.0.0.0,,,01-01-2024 23:12:16,01-01-2024 23:12:16,0.361s,PASSED
"click(findTestObject(""Profile/profile add 3""))",Chrome 120.0.0.0,,,01-01-2024 23:12:16,01-01-2024 23:12:17,1.104s,PASSED
"setText(findTestObject(""Profile/profile input name""), ""PROFILE 3"")",Chrome 120.0.0.0,,,01-01-2024 23:12:17,01-01-2024 23:12:19,1.516s,PASSED
"click(findTestObject(""Profile/profile input name continue""))",Chrome 120.0.0.0,,,01-01-2024 23:12:19,01-01-2024 23:12:19,0.327s,PASSED
"click(findTestObject(""Profile/profile add 4""))",Chrome 120.0.0.0,,,01-01-2024 23:12:19,01-01-2024 23:12:20,1.180s,PASSED
"setText(findTestObject(""Profile/profile input name""), ""PROFILE 4"")",Chrome 120.0.0.0,,,01-01-2024 23:12:20,01-01-2024 23:12:22,1.502s,PASSED
"click(findTestObject(""Profile/profile input name continue""))",Chrome 120.0.0.0,,,01-01-2024 23:12:22,01-01-2024 23:12:22,0.349s,PASSED
"click(findTestObject(""Profile/profile add 5""))",Chrome 120.0.0.0,,,01-01-2024 23:12:22,01-01-2024 23:12:23,1.118s,PASSED
"setText(findTestObject(""Profile/profile input name""), ""PROFILE 5"")",Chrome 120.0.0.0,,,01-01-2024 23:12:23,01-01-2024 23:12:25,1.743s,PASSED
"click(findTestObject(""Profile/profile input name continue""))",Chrome 120.0.0.0,,,01-01-2024 23:12:25,01-01-2024 23:12:25,0.335s,PASSED
"click(findTestObject(""Profile/profile done""))",Chrome 120.0.0.0,,,01-01-2024 23:12:25,01-01-2024 23:12:29,3.068s,PASSED
