Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Reset,Chrome 120.0.0.0,,,01-01-2024 19:18:40,01-01-2024 19:22:55,4m - 14.289s,FAILED
,,,,,,,
Test Cases/Profile,Chrome 120.0.0.0,,,01-01-2024 19:18:41,01-01-2024 19:20:45,2m - 4.326s,FAILED
"openBrowser("""")",Chrome 120.0.0.0,,,01-01-2024 19:18:41,01-01-2024 19:18:43,2.180s,PASSED
"navigateToUrl(""https://www.netflix.com/id/login"")",Chrome 120.0.0.0,,,01-01-2024 19:18:43,01-01-2024 19:18:47,3.574s,PASSED
"click(findTestObject(""Object Repository/1 email""))",Chrome 120.0.0.0,,,01-01-2024 19:18:47,01-01-2024 19:18:48,0.623s,PASSED
"setText(findTestObject(""Object Repository/2 user id""), email)",Chrome 120.0.0.0,,,01-01-2024 19:18:48,01-01-2024 19:18:48,0.794s,PASSED
"setEncryptedText(findTestObject(""Object Repository/3 password""), ""tcoL0gTvL8A="")",Chrome 120.0.0.0,,,01-01-2024 19:18:48,01-01-2024 19:18:49,0.688s,PASSED
"click(findTestObject(""Object Repository/4 sign in""))",Chrome 120.0.0.0,,,01-01-2024 19:18:49,01-01-2024 19:18:49,0.434s,PASSED
delay(5),Chrome 120.0.0.0,,,01-01-2024 19:18:49,01-01-2024 19:18:55,5.057s,PASSED
"navigateToUrl(""https://www.netflix.com/profiles/manage"")",Chrome 120.0.0.0,,,01-01-2024 19:18:55,01-01-2024 19:18:56,1.229s,PASSED
"click(findTestObject(""profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 19:18:56,01-01-2024 19:18:57,0.792s,PASSED
"click(findTestObject(""profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 19:18:57,01-01-2024 19:18:58,1.175s,PASSED
"click(findTestObject(""profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 19:18:58,01-01-2024 19:18:58,0.458s,PASSED
"click(findTestObject(""profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 19:18:58,01-01-2024 19:18:59,0.943s,PASSED
"click(findTestObject(""profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 19:18:59,01-01-2024 19:19:00,1.138s,PASSED
"click(findTestObject(""profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 19:19:00,01-01-2024 19:19:01,0.570s,PASSED
"click(findTestObject(""profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 19:19:01,01-01-2024 19:19:02,0.921s,PASSED
"click(findTestObject(""profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 19:19:02,01-01-2024 19:19:03,1.234s,PASSED
