Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Reset,Chrome 120.0.0.0,,,02-01-2024 10:52:34,02-01-2024 11:31:36,39m - 1.720s,FAILED
,,,,,,,
Test Cases/Profile,Chrome 120.0.0.0,,,02-01-2024 10:52:35,02-01-2024 10:54:26,1m - 50.918s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,02-01-2024 10:52:36,02-01-2024 10:52:38,2.604s,PASSED
"navigateToUrl(""https://www.netflix.com/id/login"")",Chrome 120.0.0.0,,,02-01-2024 10:52:38,02-01-2024 10:52:41,3.259s,PASSED
"click(findTestObject(""Object Repository/Login/1 email""))",Chrome 120.0.0.0,,,02-01-2024 10:52:41,02-01-2024 10:52:42,0.493s,PASSED
"setText(findTestObject(""Object Repository/Login/2 user id""), email)",Chrome 120.0.0.0,,,02-01-2024 10:52:42,02-01-2024 10:52:43,0.829s,PASSED
"setText(findTestObject(""Object Repository/Login/3 password""), password)",Chrome 120.0.0.0,,,02-01-2024 10:52:43,02-01-2024 10:52:44,0.847s,PASSED
"click(findTestObject(""Object Repository/Login/4 sign in""))",Chrome 120.0.0.0,,,02-01-2024 10:52:44,02-01-2024 10:52:44,0.437s,PASSED
delay(2),Chrome 120.0.0.0,,,02-01-2024 10:52:44,02-01-2024 10:52:46,2.076s,PASSED
"navigateToUrl(""https://www.netflix.com/profiles/manage"")",Chrome 120.0.0.0,,,02-01-2024 10:52:46,02-01-2024 10:52:49,2.483s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 10:52:49,02-01-2024 10:52:49,0.668s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 10:52:49,02-01-2024 10:52:50,1.165s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 10:52:50,02-01-2024 10:52:51,0.487s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 10:52:51,02-01-2024 10:52:52,0.933s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 10:52:52,02-01-2024 10:52:53,1.238s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 10:52:53,02-01-2024 10:52:54,0.564s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 10:52:54,02-01-2024 10:52:55,1.297s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 10:52:55,02-01-2024 10:52:56,1.127s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 10:52:56,02-01-2024 10:52:57,0.573s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 10:52:57,02-01-2024 10:52:58,1.023s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 10:52:58,02-01-2024 10:52:59,1.255s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 10:52:59,02-01-2024 10:52:59,0.464s,PASSED
"navigateToUrl(""https://www.netflix.com/profiles/manage"", OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 10:52:59,02-01-2024 10:53:00,1.121s,PASSED
"click(findTestObject(""Profile/profile edit name 1""))",Chrome 120.0.0.0,,,02-01-2024 10:53:00,02-01-2024 10:53:02,1.478s,PASSED
"clearText(findTestObject(""Profile/profile edit name text""))",Chrome 120.0.0.0,,,02-01-2024 10:53:02,02-01-2024 10:53:03,1.125s,PASSED
"setText(findTestObject(""Profile/profile edit name text""), ""PROFILE 1"")",Chrome 120.0.0.0,,,02-01-2024 10:53:03,02-01-2024 10:53:04,0.772s,PASSED
"click(findTestObject(""Profile/language change""))",Chrome 120.0.0.0,,,02-01-2024 10:53:04,02-01-2024 10:53:04,0.533s,PASSED
"click(findTestObject(""Profile/language indonesia""))",Chrome 120.0.0.0,,,02-01-2024 10:53:04,02-01-2024 10:53:05,0.460s,PASSED
"click(findTestObject(""Profile/profile edit name save""))",Chrome 120.0.0.0,,,02-01-2024 10:53:05,02-01-2024 10:53:05,0.568s,PASSED
"click(findTestObject(""Profile/profile add 2""))",Chrome 120.0.0.0,,,02-01-2024 10:53:05,02-01-2024 10:53:08,2.983s,PASSED
"setText(findTestObject(""Profile/profile input name""), ""PROFILE 2"")",Chrome 120.0.0.0,,,02-01-2024 10:53:08,02-01-2024 10:53:10,1.420s,PASSED
"click(findTestObject(""Profile/profile input name continue""))",Chrome 120.0.0.0,,,02-01-2024 10:53:10,02-01-2024 10:53:10,0.334s,PASSED
"click(findTestObject(""Profile/profile add 3""))",Chrome 120.0.0.0,,,02-01-2024 10:53:10,02-01-2024 10:53:11,1.127s,PASSED
"setText(findTestObject(""Profile/profile input name""), ""PROFILE 3"")",Chrome 120.0.0.0,,,02-01-2024 10:53:11,02-01-2024 10:53:13,1.519s,PASSED
"click(findTestObject(""Profile/profile input name continue""))",Chrome 120.0.0.0,,,02-01-2024 10:53:13,02-01-2024 10:53:13,0.334s,PASSED
"click(findTestObject(""Profile/profile add 4""))",Chrome 120.0.0.0,,,02-01-2024 10:53:13,02-01-2024 10:53:14,1.116s,PASSED
"setText(findTestObject(""Profile/profile input name""), ""PROFILE 4"")",Chrome 120.0.0.0,,,02-01-2024 10:53:14,02-01-2024 10:53:16,1.531s,PASSED
"click(findTestObject(""Profile/profile input name continue""))",Chrome 120.0.0.0,,,02-01-2024 10:53:16,02-01-2024 10:53:16,0.330s,PASSED
"click(findTestObject(""Profile/profile add 5""))",Chrome 120.0.0.0,,,02-01-2024 10:53:16,02-01-2024 10:53:17,1.362s,PASSED
"setText(findTestObject(""Profile/profile input name""), ""PROFILE 5"")",Chrome 120.0.0.0,,,02-01-2024 10:53:17,02-01-2024 10:53:19,1.524s,PASSED
"click(findTestObject(""Profile/profile input name continue""))",Chrome 120.0.0.0,,,02-01-2024 10:53:19,02-01-2024 10:53:19,0.335s,PASSED
"click(findTestObject(""Profile/profile done""))",Chrome 120.0.0.0,,,02-01-2024 10:53:19,02-01-2024 10:53:22,2.409s,PASSED
"navigateToUrl(""https://www.netflix.com/YourAccount"")",Chrome 120.0.0.0,,,02-01-2024 10:53:22,02-01-2024 10:53:23,1.643s,PASSED
"click(findTestObject(""Pin/pin expand button 1""))",Chrome 120.0.0.0,,,02-01-2024 10:53:23,02-01-2024 10:53:25,1.402s,PASSED
"click(findTestObject(""Pin/pin change 1""))",Chrome 120.0.0.0,,,02-01-2024 10:53:25,02-01-2024 10:53:26,1.474s,PASSED
"setText(findTestObject(""Pin/pin input password""), password)",Chrome 120.0.0.0,,,02-01-2024 10:53:26,02-01-2024 10:53:27,0.927s,PASSED
"click(findTestObject(""Pin/pin input password continue""))",Chrome 120.0.0.0,,,02-01-2024 10:53:27,02-01-2024 10:53:28,0.453s,PASSED
"if (verifyElementPresent(findTestObject(""Pin/pin input A""), 2, CONTINUE_ON_FAILURE))",Chrome 120.0.0.0,,,02-01-2024 10:53:28,02-01-2024 10:53:38,10.846s,PASSED
"click(findTestObject(""Pin/pin expand button 2""))",Chrome 120.0.0.0,,,02-01-2024 10:53:38,02-01-2024 10:53:41,2.054s,PASSED
"click(findTestObject(""Pin/pin change 2""))",Chrome 120.0.0.0,,,02-01-2024 10:53:41,02-01-2024 10:53:42,1.030s,PASSED
"setText(findTestObject(""Pin/pin input password""), password)",Chrome 120.0.0.0,,,02-01-2024 10:53:42,02-01-2024 10:53:42,0.881s,PASSED
"click(findTestObject(""Pin/pin input password continue""))",Chrome 120.0.0.0,,,02-01-2024 10:53:42,02-01-2024 10:53:43,0.452s,PASSED
"click(findTestObject(""Pin/pin checkbox""))",Chrome 120.0.0.0,,,02-01-2024 10:53:43,02-01-2024 10:53:44,0.772s,PASSED
"setText(findTestObject(""Pin/pin input A""), ""1"")",Chrome 120.0.0.0,,,02-01-2024 10:53:44,02-01-2024 10:53:44,0.799s,PASSED
"setText(findTestObject(""Pin/pin input B""), ""1"")",Chrome 120.0.0.0,,,02-01-2024 10:53:44,02-01-2024 10:53:45,0.736s,PASSED
"setText(findTestObject(""Pin/pin input C""), ""1"")",Chrome 120.0.0.0,,,02-01-2024 10:53:45,02-01-2024 10:53:46,0.764s,PASSED
"setText(findTestObject(""Pin/pin input D""), ""2"")",Chrome 120.0.0.0,,,02-01-2024 10:53:46,02-01-2024 10:53:47,0.942s,PASSED
"click(findTestObject(""Pin/pin input save 2""))",Chrome 120.0.0.0,,,02-01-2024 10:53:47,02-01-2024 10:53:47,0.565s,PASSED
"click(findTestObject(""Pin/pin expand button 3""))",Chrome 120.0.0.0,,,02-01-2024 10:53:47,02-01-2024 10:53:52,4.048s,PASSED
"click(findTestObject(""Pin/pin change 3""))",Chrome 120.0.0.0,,,02-01-2024 10:53:52,02-01-2024 10:53:53,0.996s,PASSED
"setText(findTestObject(""Pin/pin input password""), password)",Chrome 120.0.0.0,,,02-01-2024 10:53:53,02-01-2024 10:53:54,1.121s,PASSED
"click(findTestObject(""Pin/pin input password continue""))",Chrome 120.0.0.0,,,02-01-2024 10:53:54,02-01-2024 10:53:54,0.447s,PASSED
"click(findTestObject(""Pin/pin checkbox""))",Chrome 120.0.0.0,,,02-01-2024 10:53:54,02-01-2024 10:53:55,0.806s,PASSED
"setText(findTestObject(""Pin/pin input A""), ""1"")",Chrome 120.0.0.0,,,02-01-2024 10:53:55,02-01-2024 10:53:56,0.734s,PASSED
"setText(findTestObject(""Pin/pin input B""), ""1"")",Chrome 120.0.0.0,,,02-01-2024 10:53:56,02-01-2024 10:53:56,0.734s,PASSED
"setText(findTestObject(""Pin/pin input C""), ""1"")",Chrome 120.0.0.0,,,02-01-2024 10:53:56,02-01-2024 10:53:57,0.736s,PASSED
"setText(findTestObject(""Pin/pin input D""), ""3"")",Chrome 120.0.0.0,,,02-01-2024 10:53:57,02-01-2024 10:53:58,0.826s,PASSED
"click(findTestObject(""Pin/pin input save 3""))",Chrome 120.0.0.0,,,02-01-2024 10:53:58,02-01-2024 10:53:58,0.454s,PASSED
"click(findTestObject(""Pin/pin expand button 4""))",Chrome 120.0.0.0,,,02-01-2024 10:53:58,02-01-2024 10:54:02,3.840s,PASSED
"click(findTestObject(""Pin/pin change 4""))",Chrome 120.0.0.0,,,02-01-2024 10:54:02,02-01-2024 10:54:03,1.154s,PASSED
"setText(findTestObject(""Pin/pin input password""), password)",Chrome 120.0.0.0,,,02-01-2024 10:54:03,02-01-2024 10:54:04,0.981s,PASSED
"click(findTestObject(""Pin/pin input password continue""))",Chrome 120.0.0.0,,,02-01-2024 10:54:04,02-01-2024 10:54:05,0.449s,PASSED
"click(findTestObject(""Pin/pin checkbox""))",Chrome 120.0.0.0,,,02-01-2024 10:54:05,02-01-2024 10:54:06,0.782s,PASSED
"setText(findTestObject(""Pin/pin input A""), ""1"")",Chrome 120.0.0.0,,,02-01-2024 10:54:06,02-01-2024 10:54:06,0.728s,PASSED
"setText(findTestObject(""Pin/pin input B""), ""1"")",Chrome 120.0.0.0,,,02-01-2024 10:54:06,02-01-2024 10:54:07,0.853s,PASSED
"setText(findTestObject(""Pin/pin input C""), ""1"")",Chrome 120.0.0.0,,,02-01-2024 10:54:07,02-01-2024 10:54:08,0.837s,PASSED
"setText(findTestObject(""Pin/pin input D""), ""4"")",Chrome 120.0.0.0,,,02-01-2024 10:54:08,02-01-2024 10:54:09,0.729s,PASSED
"click(findTestObject(""Pin/pin input save 4""))",Chrome 120.0.0.0,,,02-01-2024 10:54:09,02-01-2024 10:54:09,0.561s,PASSED
"click(findTestObject(""Pin/pin expand button 5""))",Chrome 120.0.0.0,,,02-01-2024 10:54:09,02-01-2024 10:54:12,2.338s,PASSED
"click(findTestObject(""Pin/pin change 5""))",Chrome 120.0.0.0,,,02-01-2024 10:54:12,02-01-2024 10:54:13,1.130s,PASSED
"setText(findTestObject(""Pin/pin input password""), password)",Chrome 120.0.0.0,,,02-01-2024 10:54:13,02-01-2024 10:54:14,0.918s,PASSED
"click(findTestObject(""Pin/pin input password continue""))",Chrome 120.0.0.0,,,02-01-2024 10:54:14,02-01-2024 10:54:14,0.442s,PASSED
"click(findTestObject(""Pin/pin checkbox""))",Chrome 120.0.0.0,,,02-01-2024 10:54:14,02-01-2024 10:54:15,0.792s,PASSED
"setText(findTestObject(""Pin/pin input A""), ""1"")",Chrome 120.0.0.0,,,02-01-2024 10:54:15,02-01-2024 10:54:16,0.847s,PASSED
"setText(findTestObject(""Pin/pin input B""), ""1"")",Chrome 120.0.0.0,,,02-01-2024 10:54:16,02-01-2024 10:54:17,0.834s,PASSED
"setText(findTestObject(""Pin/pin input C""), ""1"")",Chrome 120.0.0.0,,,02-01-2024 10:54:17,02-01-2024 10:54:17,0.744s,PASSED
"setText(findTestObject(""Pin/pin input D""), ""5"")",Chrome 120.0.0.0,,,02-01-2024 10:54:17,02-01-2024 10:54:18,0.836s,PASSED
"click(findTestObject(""Pin/pin input save 5""))",Chrome 120.0.0.0,,,02-01-2024 10:54:18,02-01-2024 10:54:19,0.463s,PASSED
delay(2),Chrome 120.0.0.0,,,02-01-2024 10:54:19,02-01-2024 10:54:21,2.008s,PASSED
"navigateToUrl(""https://www.netflix.com/id/logout"")",Chrome 120.0.0.0,,,02-01-2024 10:54:21,02-01-2024 10:54:21,0.829s,PASSED
"click(findTestObject(""sign out""))",Chrome 120.0.0.0,,,02-01-2024 10:54:21,02-01-2024 10:54:24,2.159s,PASSED
delay(2),Chrome 120.0.0.0,,,02-01-2024 10:54:24,02-01-2024 10:54:26,2.006s,PASSED
,,,,,,,
Test Cases/Profile,Chrome 120.0.0.0,,,02-01-2024 10:54:26,02-01-2024 10:56:16,1m - 50.104s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,02-01-2024 10:54:26,02-01-2024 10:54:27,1.178s,PASSED
"navigateToUrl(""https://www.netflix.com/id/login"")",Chrome 120.0.0.0,,,02-01-2024 10:54:27,02-01-2024 10:54:30,3.208s,PASSED
"click(findTestObject(""Object Repository/Login/1 email""))",Chrome 120.0.0.0,,,02-01-2024 10:54:30,02-01-2024 10:54:31,0.384s,PASSED
"setText(findTestObject(""Object Repository/Login/2 user id""), email)",Chrome 120.0.0.0,,,02-01-2024 10:54:31,02-01-2024 10:54:31,0.728s,PASSED
"setText(findTestObject(""Object Repository/Login/3 password""), password)",Chrome 120.0.0.0,,,02-01-2024 10:54:31,02-01-2024 10:54:32,0.804s,PASSED
"click(findTestObject(""Object Repository/Login/4 sign in""))",Chrome 120.0.0.0,,,02-01-2024 10:54:32,02-01-2024 10:54:32,0.372s,PASSED
delay(2),Chrome 120.0.0.0,,,02-01-2024 10:54:32,02-01-2024 10:54:34,2.018s,PASSED
"navigateToUrl(""https://www.netflix.com/profiles/manage"")",Chrome 120.0.0.0,,,02-01-2024 10:54:34,02-01-2024 10:54:37,2.518s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 10:54:37,02-01-2024 10:54:38,1.394s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 10:54:38,02-01-2024 10:54:40,1.272s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 10:54:40,02-01-2024 10:54:40,0.565s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 10:54:40,02-01-2024 10:54:43,3.027s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 10:54:43,02-01-2024 10:54:44,1.147s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 10:54:44,02-01-2024 10:54:45,0.463s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 10:54:45,02-01-2024 10:54:46,1.013s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 10:54:46,02-01-2024 10:54:47,1.434s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 10:54:47,02-01-2024 10:54:48,0.559s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 10:54:48,02-01-2024 10:54:49,1.444s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 10:54:49,02-01-2024 10:54:51,1.335s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 10:54:51,02-01-2024 10:54:51,0.554s,PASSED
"navigateToUrl(""https://www.netflix.com/profiles/manage"", OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 10:54:51,02-01-2024 10:54:53,1.325s,PASSED
"click(findTestObject(""Profile/profile edit name 1""))",Chrome 120.0.0.0,,,02-01-2024 10:54:53,02-01-2024 10:54:53,0.702s,PASSED
"clearText(findTestObject(""Profile/profile edit name text""))",Chrome 120.0.0.0,,,02-01-2024 10:54:53,02-01-2024 10:54:54,1.225s,PASSED
"setText(findTestObject(""Profile/profile edit name text""), ""PROFILE 1"")",Chrome 120.0.0.0,,,02-01-2024 10:54:54,02-01-2024 10:54:55,0.869s,PASSED
"click(findTestObject(""Profile/language change""))",Chrome 120.0.0.0,,,02-01-2024 10:54:55,02-01-2024 10:54:56,0.488s,PASSED
"click(findTestObject(""Profile/language indonesia""))",Chrome 120.0.0.0,,,02-01-2024 10:54:56,02-01-2024 10:54:56,0.447s,PASSED
"click(findTestObject(""Profile/profile edit name save""))",Chrome 120.0.0.0,,,02-01-2024 10:54:56,02-01-2024 10:54:57,0.560s,PASSED
"click(findTestObject(""Profile/profile add 2""))",Chrome 120.0.0.0,,,02-01-2024 10:54:57,02-01-2024 10:55:00,2.883s,PASSED
"setText(findTestObject(""Profile/profile input name""), ""PROFILE 2"")",Chrome 120.0.0.0,,,02-01-2024 10:55:00,02-01-2024 10:55:01,1.517s,PASSED
"click(findTestObject(""Profile/profile input name continue""))",Chrome 120.0.0.0,,,02-01-2024 10:55:01,02-01-2024 10:55:02,0.342s,PASSED
"click(findTestObject(""Profile/profile add 3""))",Chrome 120.0.0.0,,,02-01-2024 10:55:02,02-01-2024 10:55:03,1.215s,PASSED
"setText(findTestObject(""Profile/profile input name""), ""PROFILE 3"")",Chrome 120.0.0.0,,,02-01-2024 10:55:03,02-01-2024 10:55:04,1.518s,PASSED
"click(findTestObject(""Profile/profile input name continue""))",Chrome 120.0.0.0,,,02-01-2024 10:55:04,02-01-2024 10:55:05,0.330s,PASSED
"click(findTestObject(""Profile/profile add 4""))",Chrome 120.0.0.0,,,02-01-2024 10:55:05,02-01-2024 10:55:06,1.125s,PASSED
"setText(findTestObject(""Profile/profile input name""), ""PROFILE 4"")",Chrome 120.0.0.0,,,02-01-2024 10:55:06,02-01-2024 10:55:07,1.505s,PASSED
"click(findTestObject(""Profile/profile input name continue""))",Chrome 120.0.0.0,,,02-01-2024 10:55:07,02-01-2024 10:55:08,0.320s,PASSED
"click(findTestObject(""Profile/profile add 5""))",Chrome 120.0.0.0,,,02-01-2024 10:55:08,02-01-2024 10:55:09,1.135s,PASSED
"setText(findTestObject(""Profile/profile input name""), ""PROFILE 5"")",Chrome 120.0.0.0,,,02-01-2024 10:55:09,02-01-2024 10:55:10,1.506s,PASSED
"click(findTestObject(""Profile/profile input name continue""))",Chrome 120.0.0.0,,,02-01-2024 10:55:10,02-01-2024 10:55:11,0.339s,PASSED
"click(findTestObject(""Profile/profile done""))",Chrome 120.0.0.0,,,02-01-2024 10:55:11,02-01-2024 10:55:13,2.876s,PASSED
"navigateToUrl(""https://www.netflix.com/YourAccount"")",Chrome 120.0.0.0,,,02-01-2024 10:55:13,02-01-2024 10:55:15,1.964s,PASSED
"click(findTestObject(""Pin/pin expand button 1""))",Chrome 120.0.0.0,,,02-01-2024 10:55:15,02-01-2024 10:55:16,0.534s,PASSED
"click(findTestObject(""Pin/pin change 1""))",Chrome 120.0.0.0,,,02-01-2024 10:55:16,02-01-2024 10:55:17,1.467s,PASSED
"setText(findTestObject(""Pin/pin input password""), password)",Chrome 120.0.0.0,,,02-01-2024 10:55:17,02-01-2024 10:55:18,0.917s,PASSED
"click(findTestObject(""Pin/pin input password continue""))",Chrome 120.0.0.0,,,02-01-2024 10:55:18,02-01-2024 10:55:19,0.473s,PASSED
"if (verifyElementPresent(findTestObject(""Pin/pin input A""), 2, CONTINUE_ON_FAILURE))",Chrome 120.0.0.0,,,02-01-2024 10:55:19,02-01-2024 10:55:30,11.162s,PASSED
"click(findTestObject(""Pin/pin expand button 2""))",Chrome 120.0.0.0,,,02-01-2024 10:55:30,02-01-2024 10:55:32,2.158s,PASSED
"click(findTestObject(""Pin/pin change 2""))",Chrome 120.0.0.0,,,02-01-2024 10:55:32,02-01-2024 10:55:33,1.158s,PASSED
"setText(findTestObject(""Pin/pin input password""), password)",Chrome 120.0.0.0,,,02-01-2024 10:55:33,02-01-2024 10:55:34,0.923s,PASSED
"click(findTestObject(""Pin/pin input password continue""))",Chrome 120.0.0.0,,,02-01-2024 10:55:34,02-01-2024 10:55:35,0.451s,PASSED
"click(findTestObject(""Pin/pin checkbox""))",Chrome 120.0.0.0,,,02-01-2024 10:55:35,02-01-2024 10:55:35,0.790s,PASSED
"setText(findTestObject(""Pin/pin input A""), ""1"")",Chrome 120.0.0.0,,,02-01-2024 10:55:35,02-01-2024 10:55:36,0.828s,PASSED
"setText(findTestObject(""Pin/pin input B""), ""1"")",Chrome 120.0.0.0,,,02-01-2024 10:55:36,02-01-2024 10:55:37,0.832s,PASSED
