Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Reset,Chrome 120.0.0.0,,,01-01-2024 21:47:38,01-01-2024 21:49:28,1m - 49.644s,PASSED
,,,,,,,
Test Cases/Profile,Chrome 120.0.0.0,,,01-01-2024 21:47:39,01-01-2024 21:49:28,1m - 48.410s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,01-01-2024 21:47:41,01-01-2024 21:47:45,3.794s,PASSED
"navigateToUrl(""https://www.netflix.com/id/login"")",Chrome 120.0.0.0,,,01-01-2024 21:47:45,01-01-2024 21:47:47,2.012s,PASSED
"click(findTestObject(""Object Repository/Login/1 email""))",Chrome 120.0.0.0,,,01-01-2024 21:47:47,01-01-2024 21:47:49,1.924s,PASSED
"setText(findTestObject(""Object Repository/Login/2 user id""), email)",Chrome 120.0.0.0,,,01-01-2024 21:47:49,01-01-2024 21:47:49,0.756s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login/3 password""), ""tcoL0gTvL8A="")",Chrome 120.0.0.0,,,01-01-2024 21:47:49,01-01-2024 21:47:50,0.597s,PASSED
"click(findTestObject(""Object Repository/Login/4 sign in""))",Chrome 120.0.0.0,,,01-01-2024 21:47:50,01-01-2024 21:47:50,0.387s,PASSED
delay(2),Chrome 120.0.0.0,,,01-01-2024 21:47:50,01-01-2024 21:47:52,2.051s,PASSED
"navigateToUrl(""https://www.netflix.com/profiles/manage"")",Chrome 120.0.0.0,,,01-01-2024 21:47:52,01-01-2024 21:47:54,1.776s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 21:47:54,01-01-2024 21:47:55,0.838s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 21:47:55,01-01-2024 21:47:56,1.188s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 21:47:56,01-01-2024 21:47:57,0.471s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 21:47:57,01-01-2024 21:47:58,0.925s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 21:47:58,01-01-2024 21:47:59,1.233s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 21:47:59,01-01-2024 21:47:59,0.574s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 21:47:59,01-01-2024 21:48:00,0.912s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,01-01-2024 21:48:00,01-01-2024 21:48:01,1.229s,PASSED
